order_id,order_date,customer_id,state,product,quantity,unit_price,total_amount
1680,2023-03-11 23:00:00,3637,Kaduna,Sugar,18,589,10602
1681,2023-03-12 00:00:00,2394,Ogun,Soap,18,3778,68004
1682,2023-03-12 01:00:00,4246,Abuja,Milk,11,2866,31526
1683,2023-03-12 02:00:00,4057,Abuja,Rice,18,1323,23814
1684,2023-03-12 03:00:00,1193,Ogun,Milk,3,1050,3150
1685,2023-03-12 04:00:00,3549,Lagos,Rice,13,559,7267
1686,2023-03-12 05:00:00,1987,Kaduna,Rice,14,4722,66108
1687,2023-03-12 06:00:00,2136,Ogun,Soap,4,4678,18712
1688,2023-03-12 07:00:00,3161,Rivers,Milk,18,1743,31374
1689,2023-03-12 08:00:00,4293,Oyo,Milk,5,3979,19895
1690,2023-03-12 09:00:00,2701,Ogun,Rice,14,1445,20230
1691,2023-03-12 10:00:00,1946,Abuja,Oil,12,2140,25680
1692,2023-03-12 11:00:00,1830,Abuja,Sugar,7,2452,17164
1693,2023-03-12 12:00:00,4715,Ogun,Beans,12,3133,37596
1694,2023-03-12 13:00:00,2920,Oyo,Milk,8,4001,32008
1695,2023-03-12 14:00:00,4335,Ogun,Sugar,3,1389,4167
1696,2023-03-12 15:00:00,3972,Oyo,Sugar,1,1073,1073
1697,2023-03-12 16:00:00,1054,Oyo,Oil,3,1012,3036
1698,2023-03-12 17:00:00,4942,Rivers,Sugar,11,4660,51260
1699,2023-03-12 18:00:00,4714,Kaduna,Milk,18,2464,44352
1700,2023-03-12 19:00:00,1799,Abuja,Soap,7,4551,31857
1701,2023-03-12 20:00:00,1777,Abuja,Soap,9,2730,24570
1702,2023-03-12 21:00:00,2481,Oyo,Sugar,4,2783,11132
1703,2023-03-12 22:00:00,2901,Abuja,Milk,10,1111,11110
1704,2023-03-12 23:00:00,3209,Lagos,Milk,18,937,16866
1705,2023-03-13 00:00:00,4451,Oyo,Rice,16,1959,31344
1706,2023-03-13 01:00:00,3134,Abuja,Oil,12,1023,12276
1707,2023-03-13 02:00:00,1054,Lagos,Beans,19,4077,77463
1708,2023-03-13 03:00:00,4547,Rivers,Rice,3,3898,11694
1709,2023-03-13 04:00:00,2823,Abuja,Beans,8,2761,22088
1710,2023-03-13 05:00:00,2201,Lagos,Milk,19,1523,28937
1711,2023-03-13 06:00:00,4462,Ogun,Soap,9,2079,18711
1712,2023-03-13 07:00:00,4420,Kaduna,Rice,19,821,15599
1713,2023-03-13 08:00:00,4079,Ogun,Sugar,17,3626,61642
1714,2023-03-13 09:00:00,1832,Lagos,Sugar,13,3331,43303
1715,2023-03-13 10:00:00,1312,Oyo,Beans,2,4775,9550
1716,2023-03-13 11:00:00,3806,Oyo,Milk,4,2927,11708
1717,2023-03-13 12:00:00,2858,Abuja,Soap,11,3480,38280
1718,2023-03-13 13:00:00,3007,Ogun,Beans,2,4257,8514
1719,2023-03-13 14:00:00,3006,Oyo,Soap,4,949,3796
1720,2023-03-13 15:00:00,3490,Oyo,Oil,4,1784,7136
1721,2023-03-13 16:00:00,2790,Ogun,Soap,1,4018,4018
1722,2023-03-13 17:00:00,1327,Rivers,Sugar,11,2160,23760
1723,2023-03-13 18:00:00,4125,Oyo,Rice,2,1403,2806
1724,2023-03-13 19:00:00,3808,Kaduna,Rice,19,1677,31863
1725,2023-03-13 20:00:00,4310,Lagos,Rice,8,829,6632
1726,2023-03-13 21:00:00,4300,Abuja,Soap,4,1136,4544
1727,2023-03-13 22:00:00,3626,Oyo,Sugar,16,2389,38224
1728,2023-03-13 23:00:00,4122,Kaduna,Soap,15,2367,35505
1729,2023-03-14 00:00:00,4680,Kaduna,Milk,5,3015,15075
1730,2023-03-14 01:00:00,4675,Oyo,Sugar,5,912,4560
1731,2023-03-14 02:00:00,4054,Rivers,Sugar,15,4333,64995
1732,2023-03-14 03:00:00,2287,Lagos,Soap,17,2915,49555
1733,2023-03-14 04:00:00,4489,Abuja,Soap,3,3086,9258
1734,2023-03-14 05:00:00,4874,Oyo,Rice,18,2064,37152
1735,2023-03-14 06:00:00,3143,Abuja,Sugar,11,980,10780
1736,2023-03-14 07:00:00,2111,Ogun,Rice,6,2775,16650
1737,2023-03-14 08:00:00,4149,Kaduna,Milk,12,4340,52080
1738,2023-03-14 09:00:00,2311,Kaduna,Oil,17,3811,64787
1739,2023-03-14 10:00:00,4191,Oyo,Rice,14,3382,47348
1740,2023-03-14 11:00:00,3861,Oyo,Soap,6,4243,25458
1741,2023-03-14 12:00:00,3538,Ogun,Beans,10,3019,30190
1742,2023-03-14 13:00:00,4983,Rivers,Oil,16,4900,78400
1743,2023-03-14 14:00:00,1451,Oyo,Milk,18,1154,20772
1744,2023-03-14 15:00:00,2523,Kaduna,Soap,6,2477,14862
1745,2023-03-14 16:00:00,1164,Abuja,Oil,19,680,12920
1746,2023-03-14 17:00:00,1181,Lagos,Soap,3,4625,13875
1747,2023-03-14 18:00:00,3516,Abuja,Rice,12,3519,42228
1748,2023-03-14 19:00:00,1909,Rivers,Soap,16,1264,20224
1749,2023-03-14 20:00:00,3782,Lagos,Milk,3,4635,13905
1750,2023-03-14 21:00:00,1822,Abuja,Beans,16,2866,45856
1751,2023-03-14 22:00:00,1943,Abuja,Rice,4,3798,15192
1752,2023-03-14 23:00:00,3001,Ogun,Rice,13,3279,42627
1753,2023-03-15 00:00:00,3054,Rivers,Milk,4,2871,11484
1754,2023-03-15 01:00:00,1329,Kaduna,Milk,4,3890,15560
1755,2023-03-15 02:00:00,1774,Ogun,Oil,7,2282,15974
1756,2023-03-15 03:00:00,4744,Lagos,Beans,12,1564,18768
1757,2023-03-15 04:00:00,3198,Kaduna,Soap,2,2956,5912
1758,2023-03-15 05:00:00,4156,Ogun,Oil,16,1846,29536
1759,2023-03-15 06:00:00,1146,Rivers,Soap,7,2727,19089
1760,2023-03-15 07:00:00,4695,Oyo,Soap,19,1682,31958
1761,2023-03-15 08:00:00,4452,Oyo,Soap,11,4632,50952
1762,2023-03-15 09:00:00,1914,Lagos,Oil,1,2953,2953
1763,2023-03-15 10:00:00,2571,Oyo,Rice,9,1038,9342
1764,2023-03-15 11:00:00,2308,Ogun,Milk,5,2923,14615
1765,2023-03-15 12:00:00,3747,Lagos,Rice,17,2803,47651
1766,2023-03-15 13:00:00,1081,Kaduna,Beans,1,748,748
1767,2023-03-15 14:00:00,1513,Rivers,Oil,17,1540,26180
1768,2023-03-15 15:00:00,2920,Lagos,Beans,12,1891,22692
1769,2023-03-15 16:00:00,3862,Kaduna,Milk,13,2672,34736
1770,2023-03-15 17:00:00,3756,Lagos,Milk,11,1835,20185
1771,2023-03-15 18:00:00,2939,Abuja,Sugar,13,2759,35867
1772,2023-03-15 19:00:00,4594,Abuja,Beans,13,999,12987
1773,2023-03-15 20:00:00,1745,Lagos,Rice,6,1310,7860
1774,2023-03-15 21:00:00,4070,Oyo,Beans,6,4213,25278
1775,2023-03-15 22:00:00,2409,Abuja,Oil,10,4204,42040
1776,2023-03-15 23:00:00,1706,Rivers,Milk,19,1710,32490
1777,2023-03-16 00:00:00,1470,Kaduna,Milk,3,4245,12735
1778,2023-03-16 01:00:00,4190,Ogun,Beans,7,2486,17402
1779,2023-03-16 02:00:00,1395,Abuja,Beans,5,1991,9955
1780,2023-03-16 03:00:00,2555,Lagos,Soap,8,4770,38160
1781,2023-03-16 04:00:00,3308,Oyo,Beans,5,3548,17740
1782,2023-03-16 05:00:00,1804,Ogun,Soap,12,3434,41208
1783,2023-03-16 06:00:00,1933,Kaduna,Oil,4,4864,19456
1784,2023-03-16 07:00:00,2279,Kaduna,Oil,19,2317,44023
1785,2023-03-16 08:00:00,2757,Abuja,Rice,18,4819,86742
1786,2023-03-16 09:00:00,1904,Kaduna,Beans,3,1775,5325
1787,2023-03-16 10:00:00,4297,Kaduna,Rice,7,3522,24654
1788,2023-03-16 11:00:00,2076,Oyo,Sugar,8,3377,27016
1789,2023-03-16 12:00:00,3987,Oyo,Oil,15,4514,67710
1790,2023-03-16 13:00:00,2890,Oyo,Milk,17,4587,77979
1791,2023-03-16 14:00:00,2523,Lagos,Soap,19,1647,31293
1792,2023-03-16 15:00:00,4577,Kaduna,Sugar,4,737,2948
1793,2023-03-16 16:00:00,3901,Kaduna,Milk,16,2622,41952
1794,2023-03-16 17:00:00,2387,Kaduna,Sugar,13,2045,26585
1795,2023-03-16 18:00:00,2303,Rivers,Rice,12,4483,53796
1796,2023-03-16 19:00:00,1592,Oyo,Rice,4,4863,19452
1797,2023-03-16 20:00:00,3761,Ogun,Soap,12,1486,17832
1798,2023-03-16 21:00:00,4229,Abuja,Oil,17,2123,36091
1799,2023-03-16 22:00:00,3679,Ogun,Soap,9,3621,32589
1800,2023-03-16 23:00:00,3106,Lagos,Milk,12,4226,50712
1801,2023-03-17 00:00:00,4798,Lagos,Sugar,15,4401,66015
1802,2023-03-17 01:00:00,1127,Kaduna,Soap,2,1222,2444
1803,2023-03-17 02:00:00,1735,Ogun,Beans,9,1595,14355
1804,2023-03-17 03:00:00,3768,Kaduna,Beans,14,4327,60578
1805,2023-03-17 04:00:00,4953,Rivers,Oil,4,4785,19140
1806,2023-03-17 05:00:00,4186,Lagos,Soap,4,1495,5980
1807,2023-03-17 06:00:00,4280,Lagos,Milk,6,1492,8952
1808,2023-03-17 07:00:00,3573,Ogun,Beans,5,3283,16415
1809,2023-03-17 08:00:00,1520,Lagos,Oil,17,655,11135
1810,2023-03-17 09:00:00,3599,Rivers,Soap,13,2395,31135
1811,2023-03-17 10:00:00,1236,Rivers,Oil,17,2276,38692
1812,2023-03-17 11:00:00,2304,Rivers,Milk,19,2616,49704
1813,2023-03-17 12:00:00,4430,Abuja,Beans,1,2920,2920
1814,2023-03-17 13:00:00,4272,Rivers,Beans,17,554,9418
1815,2023-03-17 14:00:00,2781,Rivers,Beans,3,584,1752
1816,2023-03-17 15:00:00,2301,Abuja,Rice,14,3388,47432
1817,2023-03-17 16:00:00,4306,Kaduna,Beans,12,3279,39348
1818,2023-03-17 17:00:00,3541,Oyo,Sugar,15,3169,47535
1819,2023-03-17 18:00:00,3051,Lagos,Rice,6,4336,26016
1820,2023-03-17 19:00:00,3713,Rivers,Soap,2,1508,3016
1821,2023-03-17 20:00:00,1441,Lagos,Rice,4,2864,11456
1822,2023-03-17 21:00:00,3076,Ogun,Rice,13,4186,54418
1823,2023-03-17 22:00:00,4180,Lagos,Rice,13,4847,63011
1824,2023-03-17 23:00:00,3657,Kaduna,Oil,17,2699,45883
1825,2023-03-18 00:00:00,4798,Abuja,Sugar,6,1859,11154
1826,2023-03-18 01:00:00,1804,Lagos,Milk,11,1409,15499
1827,2023-03-18 02:00:00,1074,Lagos,Beans,19,3939,74841
1828,2023-03-18 03:00:00,3885,Lagos,Rice,16,3413,54608
1829,2023-03-18 04:00:00,4217,Oyo,Milk,8,1506,12048
1830,2023-03-18 05:00:00,3175,Oyo,Oil,1,3552,3552
1831,2023-03-18 06:00:00,4924,Ogun,Milk,10,1643,16430
1832,2023-03-18 07:00:00,3089,Abuja,Rice,2,4898,9796
1833,2023-03-18 08:00:00,2379,Lagos,Soap,19,3720,70680
1834,2023-03-18 09:00:00,1040,Lagos,Sugar,14,1724,24136
1835,2023-03-18 10:00:00,3981,Lagos,Milk,3,4378,13134
1836,2023-03-18 11:00:00,3081,Lagos,Rice,9,4995,44955
1837,2023-03-18 12:00:00,4088,Oyo,Rice,8,567,4536
1838,2023-03-18 13:00:00,2700,Kaduna,Beans,11,4749,52239
1839,2023-03-18 14:00:00,4224,Kaduna,Soap,15,1514,22710
1840,2023-03-18 15:00:00,4045,Ogun,Beans,6,681,4086
1841,2023-03-18 16:00:00,2401,Rivers,Soap,2,4615,9230
1842,2023-03-18 17:00:00,1587,Abuja,Sugar,1,3445,3445
1843,2023-03-18 18:00:00,2622,Kaduna,Beans,3,2557,7671
1844,2023-03-18 19:00:00,4700,Lagos,Sugar,18,3247,58446
1845,2023-03-18 20:00:00,4945,Kaduna,Oil,14,2380,33320
1846,2023-03-18 21:00:00,1341,Ogun,Oil,17,4102,69734
1847,2023-03-18 22:00:00,3074,Rivers,Soap,2,1154,2308
1848,2023-03-18 23:00:00,4896,Kaduna,Soap,19,4186,79534
1849,2023-03-19 00:00:00,4358,Ogun,Beans,9,2788,25092
1850,2023-03-19 01:00:00,1645,Oyo,Oil,8,2699,21592
1851,2023-03-19 02:00:00,1730,Rivers,Milk,10,3331,33310
1852,2023-03-19 03:00:00,1167,Ogun,Milk,9,3908,35172
1853,2023-03-19 04:00:00,1609,Kaduna,Milk,8,2735,21880
1854,2023-03-19 05:00:00,3315,Oyo,Oil,7,3011,21077
1855,2023-03-19 06:00:00,2772,Ogun,Milk,6,1221,7326
1856,2023-03-19 07:00:00,3040,Ogun,Sugar,2,3748,7496
1857,2023-03-19 08:00:00,3868,Kaduna,Rice,9,1700,15300
1858,2023-03-19 09:00:00,1454,Rivers,Soap,9,2962,26658
1859,2023-03-19 10:00:00,3953,Oyo,Beans,19,809,15371
1860,2023-03-19 11:00:00,2708,Lagos,Sugar,9,1525,13725
1861,2023-03-19 12:00:00,4472,Abuja,Milk,2,4912,9824
1862,2023-03-19 13:00:00,3969,Rivers,Rice,19,2032,38608
1863,2023-03-19 14:00:00,4028,Oyo,Beans,16,4143,66288
1864,2023-03-19 15:00:00,4547,Ogun,Sugar,14,867,12138
1865,2023-03-19 16:00:00,1701,Oyo,Beans,1,3152,3152
1866,2023-03-19 17:00:00,3681,Abuja,Soap,13,1749,22737
1867,2023-03-19 18:00:00,4629,Kaduna,Oil,2,3483,6966
1868,2023-03-19 19:00:00,2599,Abuja,Milk,14,3528,49392
1869,2023-03-19 20:00:00,1129,Lagos,Sugar,1,3634,3634
1870,2023-03-19 21:00:00,4067,Lagos,Sugar,15,4595,68925
1871,2023-03-19 22:00:00,2845,Abuja,Rice,18,1439,25902
1872,2023-03-19 23:00:00,2386,Rivers,Rice,9,4609,41481
1873,2023-03-20 00:00:00,4776,Rivers,Rice,8,4737,37896
1874,2023-03-20 01:00:00,3866,Ogun,Beans,7,4523,31661
1875,2023-03-20 02:00:00,1692,Lagos,Milk,9,4191,37719
1876,2023-03-20 03:00:00,4363,Ogun,Beans,9,1089,9801
1877,2023-03-20 04:00:00,2394,Lagos,Milk,11,2282,25102
1878,2023-03-20 05:00:00,1793,Abuja,Sugar,4,1707,6828
1879,2023-03-20 06:00:00,1028,Rivers,Beans,7,4912,34384
1880,2023-03-20 07:00:00,1148,Rivers,Beans,7,2843,19901
1881,2023-03-20 08:00:00,4850,Abuja,Beans,4,1346,5384
1882,2023-03-20 09:00:00,2319,Ogun,Oil,12,2924,35088
1883,2023-03-20 10:00:00,3058,Ogun,Soap,17,1298,22066
1884,2023-03-20 11:00:00,4583,Oyo,Milk,3,970,2910
1885,2023-03-20 12:00:00,3723,Lagos,Milk,9,4409,39681
1886,2023-03-20 13:00:00,2136,Ogun,Beans,5,2594,12970
1887,2023-03-20 14:00:00,1186,Abuja,Oil,16,3494,55904
1888,2023-03-20 15:00:00,3854,Ogun,Beans,8,3629,29032
1889,2023-03-20 16:00:00,3791,Rivers,Milk,16,1813,29008
1890,2023-03-20 17:00:00,2250,Lagos,Soap,19,3378,64182
1891,2023-03-20 18:00:00,2333,Kaduna,Soap,16,4015,64240
1892,2023-03-20 19:00:00,1097,Oyo,Sugar,18,1547,27846
1893,2023-03-20 20:00:00,1054,Lagos,Oil,15,1587,23805
1894,2023-03-20 21:00:00,3670,Rivers,Soap,18,4181,75258
1895,2023-03-20 22:00:00,3711,Rivers,Oil,14,782,10948
1896,2023-03-20 23:00:00,1757,Rivers,Beans,16,4148,66368
1897,2023-03-21 00:00:00,1405,Rivers,Sugar,5,1898,9490
1898,2023-03-21 01:00:00,3116,Abuja,Milk,8,3233,25864
1899,2023-03-21 02:00:00,4383,Oyo,Soap,16,4567,73072
1900,2023-03-21 03:00:00,2312,Kaduna,Soap,1,2857,2857
1901,2023-03-21 04:00:00,2785,Rivers,Rice,11,3435,37785
1902,2023-03-21 05:00:00,4619,Rivers,Milk,11,4318,47498
1903,2023-03-21 06:00:00,1750,Ogun,Soap,2,3738,7476
1904,2023-03-21 07:00:00,4219,Oyo,Soap,19,2272,43168
1905,2023-03-21 08:00:00,4538,Lagos,Milk,5,4577,22885
1906,2023-03-21 09:00:00,2762,Oyo,Sugar,3,4602,13806
1907,2023-03-21 10:00:00,4315,Oyo,Oil,8,1287,10296
1908,2023-03-21 11:00:00,4562,Kaduna,Milk,4,3724,14896
1909,2023-03-21 12:00:00,4920,Oyo,Oil,13,542,7046
1910,2023-03-21 13:00:00,4005,Kaduna,Sugar,14,4796,67144
1911,2023-03-21 14:00:00,4578,Rivers,Sugar,1,3442,3442
1912,2023-03-21 15:00:00,1364,Rivers,Beans,5,4821,24105
1913,2023-03-21 16:00:00,3026,Abuja,Rice,7,4405,30835
1914,2023-03-21 17:00:00,1481,Kaduna,Sugar,6,3910,23460
1915,2023-03-21 18:00:00,3248,Kaduna,Sugar,15,1858,27870
1916,2023-03-21 19:00:00,1153,Lagos,Oil,15,1704,25560
1917,2023-03-21 20:00:00,4521,Ogun,Sugar,8,4104,32832
1918,2023-03-21 21:00:00,2524,Oyo,Milk,2,3493,6986
1919,2023-03-21 22:00:00,3120,Lagos,Beans,14,2741,38374
1920,2023-03-21 23:00:00,3760,Kaduna,Beans,16,1037,16592
1921,2023-03-22 00:00:00,3343,Lagos,Milk,10,4511,45110
1922,2023-03-22 01:00:00,2040,Abuja,Soap,15,4368,65520
1923,2023-03-22 02:00:00,2664,Ogun,Sugar,4,4083,16332
1924,2023-03-22 03:00:00,2240,Kaduna,Rice,12,1850,22200
1925,2023-03-22 04:00:00,1060,Kaduna,Sugar,10,1444,14440
1926,2023-03-22 05:00:00,1938,Oyo,Beans,2,4356,8712
1927,2023-03-22 06:00:00,2639,Ogun,Rice,4,2323,9292
1928,2023-03-22 07:00:00,3089,Abuja,Soap,6,3125,18750
1929,2023-03-22 08:00:00,1024,Rivers,Oil,14,4398,61572
1930,2023-03-22 09:00:00,2062,Lagos,Oil,3,3987,11961
1931,2023-03-22 10:00:00,4874,Oyo,Sugar,15,4706,70590
1932,2023-03-22 11:00:00,1130,Kaduna,Sugar,1,4807,4807
1933,2023-03-22 12:00:00,4569,Rivers,Rice,19,1350,25650
1934,2023-03-22 13:00:00,2252,Abuja,Rice,1,3425,3425
1935,2023-03-22 14:00:00,1107,Ogun,Soap,13,1495,19435
1936,2023-03-22 15:00:00,1171,Lagos,Sugar,8,849,6792
1937,2023-03-22 16:00:00,2458,Oyo,Beans,18,2037,36666
1938,2023-03-22 17:00:00,4549,Kaduna,Oil,3,3477,10431
1939,2023-03-22 18:00:00,1101,Kaduna,Soap,18,3228,58104
1940,2023-03-22 19:00:00,3913,Rivers,Rice,9,4846,43614
1941,2023-03-22 20:00:00,3571,Rivers,Beans,6,2866,17196
1942,2023-03-22 21:00:00,3322,Lagos,Sugar,2,2736,5472
1943,2023-03-22 22:00:00,2636,Ogun,Milk,4,4375,17500
1944,2023-03-22 23:00:00,4115,Abuja,Rice,18,3594,64692
1945,2023-03-23 00:00:00,3864,Ogun,Soap,7,4101,28707
1946,2023-03-23 01:00:00,4004,Ogun,Milk,11,4674,51414
1947,2023-03-23 02:00:00,2040,Ogun,Beans,5,1423,7115
1948,2023-03-23 03:00:00,1329,Lagos,Oil,8,1118,8944
1949,2023-03-23 04:00:00,4640,Lagos,Beans,11,4900,53900
1950,2023-03-23 05:00:00,4894,Abuja,Oil,15,3762,56430
1951,2023-03-23 06:00:00,2520,Ogun,Beans,3,3803,11409
1952,2023-03-23 07:00:00,4886,Lagos,Rice,7,3101,21707
1953,2023-03-23 08:00:00,1011,Abuja,Rice,8,1547,12376
1954,2023-03-23 09:00:00,2341,Kaduna,Soap,11,2198,24178
1955,2023-03-23 10:00:00,4663,Abuja,Milk,10,2730,27300
1956,2023-03-23 11:00:00,1215,Ogun,Beans,9,2368,21312
1957,2023-03-23 12:00:00,1338,Oyo,Beans,15,3154,47310
1958,2023-03-23 13:00:00,2799,Ogun,Milk,5,582,2910
1959,2023-03-23 14:00:00,3708,Oyo,Sugar,15,592,8880
1960,2023-03-23 15:00:00,4152,Abuja,Soap,4,3656,14624
1961,2023-03-23 16:00:00,2750,Kaduna,Beans,5,3548,17740
1962,2023-03-23 17:00:00,2508,Kaduna,Soap,15,1967,29505
1963,2023-03-23 18:00:00,3421,Lagos,Beans,17,2524,42908
1964,2023-03-23 19:00:00,4023,Kaduna,Beans,8,4317,34536
1965,2023-03-23 20:00:00,1709,Rivers,Sugar,19,3198,60762
1966,2023-03-23 21:00:00,2223,Abuja,Rice,9,1291,11619
1967,2023-03-23 22:00:00,4608,Lagos,Soap,10,975,9750
1968,2023-03-23 23:00:00,3513,Kaduna,Milk,5,1003,5015
1969,2023-03-24 00:00:00,2112,Abuja,Soap,10,730,7300
1970,2023-03-24 01:00:00,2291,Ogun,Sugar,1,2086,2086
1971,2023-03-24 02:00:00,4726,Kaduna,Oil,4,2274,9096
1972,2023-03-24 03:00:00,4642,Oyo,Oil,5,3590,17950
1973,2023-03-24 04:00:00,4993,Abuja,Sugar,7,2756,19292
1974,2023-03-24 05:00:00,1488,Lagos,Sugar,5,4470,22350
1975,2023-03-24 06:00:00,4948,Ogun,Rice,8,4726,37808
1976,2023-03-24 07:00:00,2561,Rivers,Soap,17,883,15011
1977,2023-03-24 08:00:00,1046,Ogun,Soap,1,3663,3663
1978,2023-03-24 09:00:00,4359,Kaduna,Oil,18,2909,52362
1979,2023-03-24 10:00:00,1777,Oyo,Milk,12,1260,15120
1980,2023-03-24 11:00:00,2039,Ogun,Soap,3,4452,13356
1981,2023-03-24 12:00:00,1710,Rivers,Beans,14,1442,20188
1982,2023-03-24 13:00:00,1400,Lagos,Beans,16,3195,51120
1983,2023-03-24 14:00:00,4990,Abuja,Rice,18,1796,32328
1984,2023-03-24 15:00:00,2817,Oyo,Rice,10,2902,29020
1985,2023-03-24 16:00:00,4028,Rivers,Oil,15,2647,39705
1986,2023-03-24 17:00:00,4157,Kaduna,Milk,10,2139,21390
1987,2023-03-24 18:00:00,1249,Kaduna,Milk,1,4896,4896
1988,2023-03-24 19:00:00,1390,Kaduna,Sugar,19,1108,21052
1989,2023-03-24 20:00:00,4853,Oyo,Rice,2,1381,2762
1990,2023-03-24 21:00:00,1334,Ogun,Soap,13,2750,35750
1991,2023-03-24 22:00:00,1628,Oyo,Beans,16,3592,57472
1992,2023-03-24 23:00:00,4590,Kaduna,Soap,8,2659,21272
1993,2023-03-25 00:00:00,1136,Rivers,Beans,3,2928,8784
1994,2023-03-25 01:00:00,3930,Abuja,Oil,19,3501,66519
1995,2023-03-25 02:00:00,3735,Abuja,Beans,14,2494,34916
1996,2023-03-25 03:00:00,4911,Oyo,Soap,11,1823,20053
1997,2023-03-25 04:00:00,2521,Kaduna,Soap,12,4817,57804
1998,2023-03-25 05:00:00,1826,Lagos,Milk,11,1511,16621
1999,2023-03-25 06:00:00,1726,Oyo,Milk,11,4538,49918
2000,2023-03-25 07:00:00,2500,Kaduna,Rice,18,1188,21384
2001,2023-03-25 08:00:00,3641,Ogun,Soap,10,4568,45680
2002,2023-03-25 09:00:00,4294,Abuja,Oil,16,4713,75408
2003,2023-03-25 10:00:00,1989,Abuja,Beans,8,4769,38152
2004,2023-03-25 11:00:00,3419,Abuja,Rice,6,1742,10452
2005,2023-03-25 12:00:00,1934,Lagos,Sugar,19,3947,74993
2006,2023-03-25 13:00:00,4042,Kaduna,Sugar,13,2544,33072
2007,2023-03-25 14:00:00,1401,Kaduna,Beans,15,940,14100
2008,2023-03-25 15:00:00,2466,Kaduna,Beans,13,1724,22412
2009,2023-03-25 16:00:00,4561,Kaduna,Beans,1,2962,2962
2010,2023-03-25 17:00:00,1614,Lagos,Milk,2,4678,9356
2011,2023-03-25 18:00:00,2296,Rivers,Beans,13,3252,42276
2012,2023-03-25 19:00:00,4597,Oyo,Sugar,2,2252,4504
2013,2023-03-25 20:00:00,2182,Oyo,Beans,11,4942,54362
2014,2023-03-25 21:00:00,4223,Kaduna,Soap,13,3502,45526
2015,2023-03-25 22:00:00,4042,Ogun,Oil,10,3716,37160
2016,2023-03-25 23:00:00,3667,Abuja,Sugar,15,3859,57885
2017,2023-03-26 00:00:00,3235,Lagos,Oil,1,4442,4442
2018,2023-03-26 01:00:00,4884,Ogun,Sugar,14,3796,53144
2019,2023-03-26 02:00:00,2121,Ogun,Rice,10,4809,48090
2020,2023-03-26 03:00:00,1130,Kaduna,Soap,18,4514,81252
2021,2023-03-26 04:00:00,3852,Lagos,Sugar,11,1399,15389
2022,2023-03-26 05:00:00,2194,Oyo,Soap,7,1689,11823
2023,2023-03-26 06:00:00,3983,Abuja,Sugar,15,1152,17280
2024,2023-03-26 07:00:00,4033,Oyo,Oil,3,1482,4446
2025,2023-03-26 08:00:00,1182,Ogun,Oil,2,1075,2150
2026,2023-03-26 09:00:00,4030,Abuja,Sugar,8,832,6656
2027,2023-03-26 10:00:00,1363,Rivers,Sugar,8,4807,38456
2028,2023-03-26 11:00:00,1038,Ogun,Milk,11,788,8668
2029,2023-03-26 12:00:00,4598,Oyo,Soap,16,2713,43408
2030,2023-03-26 13:00:00,4959,Oyo,Soap,2,2673,5346
2031,2023-03-26 14:00:00,3544,Kaduna,Soap,5,4333,21665
2032,2023-03-26 15:00:00,4587,Oyo,Soap,7,1555,10885
2033,2023-03-26 16:00:00,2372,Lagos,Rice,13,4869,63297
2034,2023-03-26 17:00:00,4029,Ogun,Rice,2,1824,3648
2035,2023-03-26 18:00:00,1920,Abuja,Beans,3,4095,12285
2036,2023-03-26 19:00:00,4468,Oyo,Sugar,9,4327,38943
2037,2023-03-26 20:00:00,3769,Kaduna,Sugar,10,3162,31620
2038,2023-03-26 21:00:00,4232,Kaduna,Sugar,13,2823,36699
2039,2023-03-26 22:00:00,1015,Oyo,Sugar,13,2382,30966
2040,2023-03-26 23:00:00,1492,Lagos,Soap,5,3563,17815
2041,2023-03-27 00:00:00,2449,Kaduna,Soap,7,1653,11571
2042,2023-03-27 01:00:00,2131,Abuja,Rice,17,3870,65790
2043,2023-03-27 02:00:00,3941,Ogun,Oil,15,596,8940
2044,2023-03-27 03:00:00,4521,Rivers,Milk,5,776,3880
2045,2023-03-27 04:00:00,1310,Lagos,Soap,7,3347,23429
2046,2023-03-27 05:00:00,1738,Kaduna,Soap,2,831,1662
2047,2023-03-27 06:00:00,4241,Ogun,Soap,18,2752,49536
2048,2023-03-27 07:00:00,1545,Rivers,Oil,10,4698,46980
2049,2023-03-27 08:00:00,3461,Oyo,Oil,1,3551,3551
2050,2023-03-27 09:00:00,1250,Oyo,Rice,14,4196,58744
2051,2023-03-27 10:00:00,1758,Abuja,Soap,19,2907,55233
2052,2023-03-27 11:00:00,2804,Rivers,Milk,16,3702,59232
2053,2023-03-27 12:00:00,4212,Oyo,Sugar,19,2586,49134
2054,2023-03-27 13:00:00,2297,Oyo,Soap,6,806,4836
2055,2023-03-27 14:00:00,4487,Kaduna,Rice,12,1383,16596
2056,2023-03-27 15:00:00,2631,Abuja,Rice,3,4789,14367
2057,2023-03-27 16:00:00,4810,Ogun,Milk,7,4089,28623
2058,2023-03-27 17:00:00,2914,Oyo,Beans,3,4141,12423
2059,2023-03-27 18:00:00,4110,Lagos,Rice,17,4844,82348
2060,2023-03-27 19:00:00,1813,Lagos,Oil,15,2662,39930
2061,2023-03-27 20:00:00,1028,Ogun,Oil,19,3647,69293
2062,2023-03-27 21:00:00,1957,Rivers,Sugar,19,3283,62377
2063,2023-03-27 22:00:00,3032,Abuja,Rice,11,3641,40051
2064,2023-03-27 23:00:00,1476,Kaduna,Sugar,2,654,1308
